"sid","entry","irt","fpatchnum","fpatchitem","fitemsfromend","flastitem","meanirt","catitem"
"990",126,"bison",101,15,1,1,1,143.555555555556,16
"991",126,"caterpillar",118,16,1,1,1,143.555555555556,17
"992",126,"bunny",128,17,1,1,1,143.555555555556,18
"993",126,"camel",138,18,1,2,0,143.555555555556,19
"994",126,"ox",130,18,2,1,1,143.555555555556,20
"995",126,"kiwi",141,19,1,1,1,143.555555555556,21
"996",126,"hog",235,20,1,1,1,143.555555555556,22
"997",126,"ewe",165,21,1,1,1,143.555555555556,23
"998",126,"alligator",134,22,1,1,1,143.555555555556,24
"999",126,"ram",93,23,1,1,1,143.555555555556,25
"1000",126,"wasp",107,24,1,1,1,143.555555555556,26
"1001",126,"pig",241,25,1,1,1,143.555555555556,27
"1002",126,"porpoise",156,26,1,1,1,143.555555555556,28
"1003",126,"insect",119,27,1,1,1,143.555555555556,29
"1004",126,"chimpanzee",94,28,1,2,0,143.555555555556,30
"1005",126,"ape",235,28,2,1,1,143.555555555556,31
"1006",126,"grasshopper",134,29,1,1,1,143.555555555556,32
"1007",126,"wolf",110,30,1,1,1,143.555555555556,33
"1008",126,"mouse",119,31,1,1,1,143.555555555556,34
"1009",126,"bee",116,32,1,1,1,143.555555555556,35
"1010",126,"skunk",138,33,1,1,1,143.555555555556,36
"1011",117,"crow",231,1,1,1,1,150.583333333333,1
"1012",117,"skunk",145,2,1,1,1,150.583333333333,2
"1013",117,"hornet",107,3,1,1,1,150.583333333333,3
"1014",117,"penguin",103,4,1,1,1,150.583333333333,4
"1015",117,"raccoon",112,5,1,1,1,150.583333333333,5
"1016",117,"scallop",120,6,1,1,1,150.583333333333,6
"1017",117,"moth",157,7,1,1,1,150.583333333333,7
"1018",117,"mule",171,8,1,1,1,150.583333333333,8
"1019",117,"flea",175,9,1,1,1,150.583333333333,9
"1020",117,"fox",114,10,1,1,1,150.583333333333,10
"1021",117,"donkey",116,11,1,1,1,150.583333333333,11
"1022",117,"tick",114,12,1,1,1,150.583333333333,12
"1023",117,"tiger",172,13,1,1,1,150.583333333333,13
"1024",117,"lizard",140,14,1,1,1,150.583333333333,14
"1025",117,"human",206,15,1,1,1,150.583333333333,15
"1026",117,"unicorn",176,16,1,1,1,150.583333333333,16
"1027",117,"panther",155,17,1,1,1,150.583333333333,17
"1028",117,"oyster",131,18,1,1,1,150.583333333333,18
"1029",117,"bull",140,19,1,1,1,150.583333333333,19
"1030",117,"skunk",162,20,1,1,1,150.583333333333,20
"1031",117,"gorilla",146,21,1,1,1,150.583333333333,21
"1032",117,"bear",200,22,1,1,1,150.583333333333,22
"1033",117,"lizard",85,23,1,1,1,150.583333333333,23
"1034",117,"pelican",115,24,1,1,1,150.583333333333,24
"1035",117,"goat",148,25,1,1,1,150.583333333333,25
"1036",117,"clam",151,26,1,1,1,150.583333333333,26
"1037",117,"buck",164,27,1,1,1,150.583333333333,27
"1038",117,"walrus",147,28,1,1,1,150.583333333333,28
"1039",117,"chimpanzee",393,29,1,2,0,150.583333333333,29
"1040",117,"ape",233,29,2,1,1,150.583333333333,30
"1041",117,"penguin",141,30,1,3,0,150.583333333333,31
"1042",117,"crow",123,30,2,2,0,150.583333333333,32
"1043",117,"owl",111,30,3,1,1,150.583333333333,33
"1044",117,"panther",68,31,1,1,1,150.583333333333,34
"1045",117,"hornet",145,32,1,1,1,150.583333333333,35
"1046",117,"skunk",104,33,1,1,1,150.583333333333,36
"1047",30,"hare",698,1,1,1,1,295.5,1
"1048",30,"parrot",122,2,1,1,1,295.5,2
"1049",30,"lamb",239,3,1,1,1,295.5,3
"1050",30,"deer",174,4,1,1,1,295.5,4
"1051",30,"puppy",138,5,1,1,1,295.5,5
"1052",30,"fox",92,6,1,1,1,295.5,6
"1053",30,"rooster",98,7,1,1,1,295.5,7
"1054",30,"gazelle",115,8,1,1,1,295.5,8
"1055",30,"sparrow",88,9,1,1,1,295.5,9
"1056",30,"bear",101,10,1,1,1,295.5,10
"1057",30,"alligator",92,11,1,1,1,295.5,11
"1058",30,"lion",137,12,1,1,1,295.5,12
"1059",30,"human",135,13,1,1,1,295.5,13
"1060",30,"scallop",132,14,1,1,1,295.5,14
"1061",30,"monkey",111,15,1,1,1,295.5,15
"1062",30,"dove",150,16,1,1,1,295.5,16
"1063",30,"gorilla",122,17,1,1,1,295.5,17
"1064",30,"worm",127,18,1,1,1,295.5,18
"1065",30,"chimpanzee",133,19,1,1,1,295.5,19
"1066",30,"chipmunk",79,20,1,1,1,295.5,20
"1067",30,"pike",115,21,1,1,1,295.5,21
"1068",30,"mule",116,22,1,1,1,295.5,22
"1069",30,"caterpillar",82,23,1,1,1,295.5,23
"1070",30,"canary",99,24,1,1,1,295.5,24
"1071",30,"hen",113,25,1,1,1,295.5,25
"1072",30,"hare",124,26,1,1,1,295.5,26
"1073",30,"parrot",139,27,1,1,1,295.5,27
"1074",30,"ram",622,28,1,1,1,295.5,28
"1075",30,"dinosaur",5353,29,1,1,1,295.5,29
"1076",30,"cardinal",119,30,1,1,1,295.5,30
"1077",30,"trout",117,31,1,1,1,295.5,31
"1078",30,"wasp",135,32,1,1,1,295.5,32
"1079",30,"turkey",90,33,1,1,1,295.5,33
"1080",30,"elephant",83,34,1,1,1,295.5,34
"1081",30,"crocodile",112,35,1,1,1,295.5,35
"1082",30,"hog",136,36,1,1,1,295.5,36
"1083",0,"rabbit",696,1,1,2,0,177.333333333333,1
"1084",0,"cat",627,1,2,1,1,177.333333333333,2
"1085",0,"crow",270,2,1,1,1,177.333333333333,3
"1086",0,"crab",197,3,1,1,1,177.333333333333,4
"1087",0,"chipmunk",119,4,1,1,1,177.333333333333,5
"1088",0,"stallion",125,5,1,1,1,177.333333333333,6
"1089",0,"lobster",101,6,1,2,0,177.333333333333,7
"1090",0,"duck",108,6,2,1,1,177.333333333333,8
"1091",0,"sheep",96,7,1,1,1,177.333333333333,9
"1092",0,"giraffe",165,8,1,1,1,177.333333333333,10
"1093",0,"beetle",200,9,1,1,1,177.333333333333,11
"1094",0,"eagle",95,10,1,1,1,177.333333333333,12
"1095",0,"kangaroo",126,11,1,1,1,177.333333333333,13
"1096",0,"moose",114,12,1,1,1,177.333333333333,14
"1097",0,"dog",161,13,1,1,1,177.333333333333,15
"1098",0,"cricket",100,14,1,1,1,177.333333333333,16
"1099",0,"slug",108,15,1,1,1,177.333333333333,17
"1100",0,"sparrow",109,16,1,2,0,177.333333333333,18
"1101",0,"dove",112,16,2,1,1,177.333333333333,19
"1102",0,"cobra",213,17,1,1,1,177.333333333333,20
"1103",0,"crane",514,18,1,1,1,177.333333333333,21
"1104",0,"hare",200,19,1,1,1,177.333333333333,22
"1105",0,"buck",127,20,1,3,0,177.333333333333,23
"1106",0,"doe",102,20,2,2,0,177.333333333333,24
"1107",0,"gazelle",122,20,3,1,1,177.333333333333,25
"1108",0,"gull",138,21,1,1,1,177.333333333333,26
"1109",0,"porcupine",108,22,1,1,1,177.333333333333,27
"1110",0,"frog",126,23,1,1,1,177.333333333333,28
"1111",0,"rabbit",179,24,1,1,1,177.333333333333,29
"1112",0,"chick",146,25,1,1,1,177.333333333333,30
"1113",0,"parrot",126,26,1,2,0,177.333333333333,31
"1114",0,"goose",99,26,2,1,1,177.333333333333,32
"1115",0,"kitten",132,27,1,1,1,177.333333333333,33
"1116",0,"shark",130,28,1,1,1,177.333333333333,34
"1117",0,"goat",130,29,1,1,1,177.333333333333,35
"1118",0,"mosquito",163,30,1,1,1,177.333333333333,36
"1119",49,"bass",244,1,1,1,1,148.055555555556,1
"1120",49,"snake",176,2,1,1,1,148.055555555556,2
"1121",49,"whale",152,3,1,1,1,148.055555555556,3
"1122",49,"goat",175,4,1,3,0,148.055555555556,4
"1123",49,"donkey",116,4,2,2,0,148.055555555556,5
"1124",49,"cow",129,4,3,1,1,148.055555555556,6
"1125",49,"insect",119,5,1,1,1,148.055555555556,7
"1126",49,"sheep",118,6,1,1,1,148.055555555556,8
"1127",49,"dove",149,7,1,2,0,148.055555555556,9
"1128",49,"hawk",86,7,2,1,1,148.055555555556,10
"1129",49,"bat",206,8,1,1,1,148.055555555556,11
"1130",49,"hornet",235,9,1,1,1,148.055555555556,12
"1131",49,"colt",109,10,1,2,0,148.055555555556,13
"1132",49,"hog",130,10,2,1,1,148.055555555556,14
"1133",49,"shrimp",187,11,1,1,1,148.055555555556,15
"1134",49,"human",123,12,1,1,1,148.055555555556,16
"1135",49,"tiger",166,13,1,1,1,148.055555555556,17
"1136",49,"quail",134,14,1,1,1,148.055555555556,18
"1137",49,"gazelle",89,15,1,1,1,148.055555555556,19
"1138",49,"moth",141,16,1,1,1,148.055555555556,20
"1139",49,"frog",180,17,1,1,1,148.055555555556,21
"1140",49,"bluejay",125,18,1,1,1,148.055555555556,22
"1141",49,"ram",125,19,1,1,1,148.055555555556,23
"1142",49,"cougar",128,20,1,1,1,148.055555555556,24
"1143",49,"lizard",110,21,1,1,1,148.055555555556,25
"1144",49,"lion",111,22,1,1,1,148.055555555556,26
"1145",49,"possum",153,23,1,1,1,148.055555555556,27
"1146",49,"alligator",139,24,1,1,1,148.055555555556,28
"1147",49,"cow",136,25,1,2,0,148.055555555556,29
"1148",49,"sheep",175,25,2,1,1,148.055555555556,30
"1149",49,"antelope",120,26,1,1,1,148.055555555556,31
"1150",49,"porcupine",243,27,1,1,1,148.055555555556,32
"1151",49,"oyster",127,28,1,1,1,148.055555555556,33
"1152",49,"elk",225,29,1,1,1,148.055555555556,34
"1153",49,"dinosaur",97,30,1,1,1,148.055555555556,35
"1154",49,"fish",152,31,1,1,1,148.055555555556,36
"1155",102,"moth",373,1,1,1,1,146.083333333333,1
"1156",102,"bluejay",224,2,1,1,1,146.083333333333,2
"1157",102,"fish",144,3,1,1,1,146.083333333333,3
"1158",102,"donkey",105,4,1,1,1,146.083333333333,4
"1159",102,"stag",128,5,1,2,0,146.083333333333,5
"1160",102,"reindeer",100,5,2,1,1,146.083333333333,6
"1161",102,"quail",90,6,1,2,0,146.083333333333,7
"1162",102,"pelican",126,6,2,1,1,146.083333333333,8
"1163",102,"snail",117,7,1,1,1,146.083333333333,9
"1164",102,"kiwi",108,8,1,1,1,146.083333333333,10
"1165",102,"mink",143,9,1,1,1,146.083333333333,11
"1166",102,"ox",230,10,1,1,1,146.083333333333,12
"1167",102,"walrus",95,11,1,1,1,146.083333333333,13
"1168",102,"octopus",139,12,1,2,0,146.083333333333,14
"1169",102,"toad",314,12,2,1,1,146.083333333333,15
"1170",102,"mongoose",152,13,1,1,1,146.083333333333,16
"1171",102,"chipmunk",198,14,1,1,1,146.083333333333,17
"1172",102,"human",123,15,1,1,1,146.083333333333,18
"1173",102,"ewe",102,16,1,1,1,146.083333333333,19
"1174",102,"cougar",131,17,1,1,1,146.083333333333,20
"1175",102,"crocodile",93,18,1,1,1,146.083333333333,21
"1176",102,"crab",76,19,1,1,1,146.083333333333,22
"1177",102,"rabbit",202,20,1,1,1,146.083333333333,23
"1178",102,"chicken",148,21,1,1,1,146.083333333333,24
"1179",102,"reptile",173,22,1,1,1,146.083333333333,25
"1180",102,"kitten",104,23,1,1,1,146.083333333333,26
"1181",102,"monkey",114,24,1,1,1,146.083333333333,27
"1182",102,"goose",107,25,1,1,1,146.083333333333,28
"1183",102,"moose",148,26,1,1,1,146.083333333333,29
"1184",102,"bug",214,27,1,1,1,146.083333333333,30
"1185",102,"rabbit",150,28,1,1,1,146.083333333333,31
"1186",102,"mouse",93,29,1,1,1,146.083333333333,32
"1187",102,"porpoise",116,30,1,1,1,146.083333333333,33
"1188",102,"wasp",128,31,1,1,1,146.083333333333,34
"1189",102,"gazelle",109,32,1,1,1,146.083333333333,35
"1190",102,"hog",142,33,1,1,1,146.083333333333,36
"1191",47,"insect",650,1,1,1,1,293.083333333333,1
"1192",47,"monkey",143,2,1,1,1,293.083333333333,2
"1193",47,"mosquito",120,3,1,1,1,293.083333333333,3
"1194",47,"buffalo",86,4,1,1,1,293.083333333333,4
"1195",47,"bluejay",210,5,1,1,1,293.083333333333,5
"1196",47,"porcupine",136,6,1,1,1,293.083333333333,6
"1197",47,"turtle",96,7,1,1,1,293.083333333333,7
"1198",47,"possum",137,8,1,1,1,293.083333333333,8
"1199",47,"mule",134,9,1,2,0,293.083333333333,9
"1200",47,"pony",110,9,2,1,1,293.083333333333,10
"1201",47,"salmon",148,10,1,1,1,293.083333333333,11
"1202",47,"moth",185,11,1,1,1,293.083333333333,12
"1203",47,"moose",139,12,1,1,1,293.083333333333,13
"1204",47,"tuna",203,13,1,1,1,293.083333333333,14
"1205",47,"anteater",220,14,1,1,1,293.083333333333,15
"1206",47,"bunny",232,15,1,1,1,293.083333333333,16
"1207",47,"rat",2155,16,1,1,1,293.083333333333,17
"1208",47,"dinosaur",130,17,1,1,1,293.083333333333,18
"1209",47,"cardinal",212,18,1,1,1,293.083333333333,19
"1210",47,"giraffe",1777,19,1,1,1,293.083333333333,20
"1211",47,"bull",858,20,1,1,1,293.083333333333,21
"1212",47,"slug",261,21,1,1,1,293.083333333333,22
"1213",47,"canary",476,22,1,2,0,293.083333333333,23
"1214",47,"sparrow",152,22,2,1,1,293.083333333333,24
"1215",47,"kitten",193,23,1,1,1,293.083333333333,25
"1216",47,"kangaroo",131,24,1,1,1,293.083333333333,26
"1217",47,"oyster",132,25,1,1,1,293.083333333333,27
"1218",47,"gazelle",139,26,1,1,1,293.083333333333,28
"1219",47,"ewe",227,27,1,1,1,293.083333333333,29
"1220",47,"toad",130,28,1,1,1,293.083333333333,30
"1221",47,"stag",108,29,1,1,1,293.083333333333,31
"1222",47,"monkey",98,30,1,1,1,293.083333333333,32
"1223",47,"bison",135,31,1,1,1,293.083333333333,33
"1224",47,"giraffe",101,32,1,1,1,293.083333333333,34
"1225",47,"stallion",101,33,1,1,1,293.083333333333,35
"1226",47,"goose",86,34,1,1,1,293.083333333333,36
"1227",108,"rooster",361,1,1,1,1,128,1
"1228",108,"zebra",117,2,1,2,0,128,2
"1229",108,"tiger",96,2,2,1,1,128,3
"1230",108,"flea",75,3,1,1,1,128,4
"1231",108,"cougar",89,4,1,1,1,128,5
"1232",108,"moth",95,5,1,1,1,128,6
"1233",108,"slug",118,6,1,1,1,128,7
"1234",108,"moose",99,7,1,1,1,128,8
"1235",108,"cricket",100,8,1,1,1,128,9
"1236",108,"bear",100,9,1,1,1,128,10
"1237",108,"fish",121,10,1,1,1,128,11
"1238",108,"buck",123,11,1,1,1,128,12
"1239",108,"elephant",88,12,1,1,1,128,13
"1240",108,"gull",106,13,1,1,1,128,14
"1241",108,"mosquito",121,14,1,1,1,128,15
"1242",108,"coyote",120,15,1,1,1,128,16
"1243",108,"kiwi",250,16,1,1,1,128,17
"1244",108,"turtle",165,17,1,1,1,128,18
"1245",108,"aardvark",132,18,1,1,1,128,19
"1246",108,"chicken",96,19,1,2,0,128,20
"1247",108,"snake",118,19,2,1,1,128,21
"1248",108,"tick",111,20,1,1,1,128,22
"1249",108,"trout",106,21,1,1,1,128,23
"1250",108,"owl",115,22,1,1,1,128,24
"1251",108,"butterfly",102,23,1,1,1,128,25
"1252",108,"walrus",126,24,1,1,1,128,26
"1253",108,"robin",134,25,1,1,1,128,27
"1254",108,"dolphin",130,26,1,1,1,128,28
"1255",108,"grizzly",130,27,1,1,1,128,29
"1256",108,"clam",114,28,1,1,1,128,30
"1257",108,"zebra",143,29,1,1,1,128,31
"1258",108,"salmon",146,30,1,1,1,128,32
"1259",108,"giraffe",191,31,1,1,1,128,33
"1260",108,"seagull",103,32,1,1,1,128,34
"1261",108,"hornet",137,33,1,1,1,128,35
"1262",108,"camel",130,34,1,1,1,128,36
"1263",6,"porpoise",1061,1,1,1,1,155.861111111111,1
"1264",6,"beetle",251,2,1,1,1,155.861111111111,2
"1265",6,"barracuda",141,3,1,1,1,155.861111111111,3
"1266",6,"ox",121,4,1,1,1,155.861111111111,4
"1267",6,"quail",100,5,1,1,1,155.861111111111,5
"1268",6,"tortoise",86,6,1,1,1,155.861111111111,6
"1269",6,"stag",105,7,1,1,1,155.861111111111,7
"1270",6,"coyote",147,8,1,1,1,155.861111111111,8
"1271",6,"cricket",113,9,1,1,1,155.861111111111,9
"1272",6,"aardvark",97,10,1,1,1,155.861111111111,10
"1273",6,"whale",152,11,1,4,0,155.861111111111,11
"1274",6,"scallop",173,11,2,3,0,155.861111111111,12
"1275",6,"fish",131,11,3,2,0,155.861111111111,13
"1276",6,"crab",179,11,4,1,1,155.861111111111,14
"1277",6,"cougar",140,12,1,1,1,155.861111111111,15
"1278",6,"snail",135,13,1,1,1,155.861111111111,16
"1279",6,"cat",153,14,1,1,1,155.861111111111,17
"1280",6,"giraffe",115,15,1,1,1,155.861111111111,18
"1281",6,"crocodile",150,16,1,1,1,155.861111111111,19
"1282",6,"swan",117,17,1,1,1,155.861111111111,20
"1283",6,"panther",118,18,1,1,1,155.861111111111,21
"1284",6,"alligator",171,19,1,1,1,155.861111111111,22
"1285",6,"chicken",135,20,1,2,0,155.861111111111,23
"1286",6,"lamb",146,20,2,1,1,155.861111111111,24
"1287",6,"monkey",126,21,1,1,1,155.861111111111,25
"1288",6,"lizard",147,22,1,2,0,155.861111111111,26
"1289",6,"frog",116,22,2,1,1,155.861111111111,27
"1290",6,"hawk",106,23,1,1,1,155.861111111111,28
"1291",6,"coral",116,24,1,2,0,155.861111111111,29
"1292",6,"beaver",101,24,2,1,1,155.861111111111,30
"1293",6,"ewe",94,25,1,1,1,155.861111111111,31
"1294",6,"snake",86,26,1,1,1,155.861111111111,32
"1295",6,"elephant",96,27,1,1,1,155.861111111111,33
"1296",6,"flea",103,28,1,1,1,155.861111111111,34
"1297",6,"calf",136,29,1,1,1,155.861111111111,35
"1298",6,"unicorn",147,30,1,1,1,155.861111111111,36
"1299",13,"crocodile",337,1,1,1,1,151.305555555556,1
"1300",13,"beetle",138,2,1,1,1,151.305555555556,2
"1301",13,"turtle",122,3,1,1,1,151.305555555556,3
"1302",13,"ox",130,4,1,1,1,151.305555555556,4
"1303",13,"goose",117,5,1,1,1,151.305555555556,5
"1304",13,"chipmunk",85,6,1,1,1,151.305555555556,6
"1305",13,"unicorn",105,7,1,1,1,151.305555555556,7
"1306",13,"canary",771,8,1,1,1,151.305555555556,8
"1307",13,"coral",165,9,1,1,1,151.305555555556,9
"1308",13,"elk",139,10,1,1,1,151.305555555556,10
"1309",13,"hornet",127,11,1,1,1,151.305555555556,11
"1310",13,"cub",132,12,1,1,1,151.305555555556,12
"1311",13,"hog",93,13,1,1,1,151.305555555556,13
"1312",13,"rabbit",336,14,1,1,1,151.305555555556,14
"1313",13,"cattle",142,15,1,1,1,151.305555555556,15
"1314",13,"otter",119,16,1,1,1,151.305555555556,16
"1315",13,"gull",80,17,1,1,1,151.305555555556,17
"1316",13,"calf",91,18,1,1,1,151.305555555556,18
"1317",13,"crow",136,19,1,1,1,151.305555555556,19
"1318",13,"possum",109,20,1,1,1,151.305555555556,20
"1319",13,"horse",118,21,1,1,1,151.305555555556,21
"1320",13,"reptile",120,22,1,1,1,151.305555555556,22
"1321",13,"lion",119,23,1,2,0,151.305555555556,23
"1322",13,"panther",116,23,2,1,1,151.305555555556,24
"1323",13,"scallop",170,24,1,1,1,151.305555555556,25
"1324",13,"butterfly",154,25,1,2,0,151.305555555556,26
"1325",13,"fly",126,25,2,1,1,151.305555555556,27
"1326",13,"moose",129,26,1,1,1,151.305555555556,28
"1327",13,"quail",111,27,1,1,1,151.305555555556,29
"1328",13,"mule",110,28,1,1,1,151.305555555556,30
"1329",13,"tiger",122,29,1,1,1,151.305555555556,31
"1330",13,"otter",93,30,1,1,1,151.305555555556,32
"1331",13,"leopard",123,31,1,1,1,151.305555555556,33
"1332",13,"donkey",112,32,1,1,1,151.305555555556,34
"1333",13,"lobster",139,33,1,1,1,151.305555555556,35
"1334",13,"canary",111,34,1,1,1,151.305555555556,36
"1335",32,"bear",813,1,1,1,1,193.083333333333,1
"1336",32,"quail",181,2,1,1,1,193.083333333333,2
"1337",32,"mammal",121,3,1,1,1,193.083333333333,3
"1338",32,"buffalo",153,4,1,1,1,193.083333333333,4
"1339",32,"parrot",111,5,1,2,0,193.083333333333,5
"1340",32,"mouse",234,5,2,1,1,193.083333333333,6
"1341",32,"clam",139,6,1,2,0,193.083333333333,7
"1342",32,"goose",150,6,2,1,1,193.083333333333,8
"1343",32,"mink",98,7,1,1,1,193.083333333333,9
"1344",32,"donkey",111,8,1,1,1,193.083333333333,10
"1345",32,"moose",122,9,1,1,1,193.083333333333,11
"1346",32,"pig",277,10,1,1,1,193.083333333333,12
"1347",32,"ant",184,11,1,1,1,193.083333333333,13
"1348",32,"elephant",140,12,1,1,1,193.083333333333,14
"1349",32,"pike",144,13,1,1,1,193.083333333333,15
"1350",32,"cat",136,14,1,1,1,193.083333333333,16
"1351",32,"cricket",142,15,1,1,1,193.083333333333,17
"1352",32,"duck",114,16,1,2,0,193.083333333333,18
"1353",32,"oyster",109,16,2,1,1,193.083333333333,19
"1354",32,"grizzly",129,17,1,1,1,193.083333333333,20
"1355",32,"bird",96,18,1,1,1,193.083333333333,21
"1356",32,"tuna",277,19,1,1,1,193.083333333333,22
"1357",32,"cobra",451,20,1,1,1,193.083333333333,23
"1358",32,"dolphin",465,21,1,1,1,193.083333333333,24
"1359",32,"bat",240,22,1,1,1,193.083333333333,25
"1360",32,"otter",343,23,1,1,1,193.083333333333,26
"1361",32,"hornet",236,24,1,1,1,193.083333333333,27
"1362",32,"skunk",136,25,1,1,1,193.083333333333,28
"1363",32,"mammal",289,26,1,1,1,193.083333333333,29
"1364",32,"frog",65,27,1,1,1,193.083333333333,30
"1365",32,"mammal",176,28,1,1,1,193.083333333333,31
"1366",32,"parrot",108,29,1,2,0,193.083333333333,32
"1367",32,"cat",116,29,2,1,1,193.083333333333,33
"1368",32,"chick",144,30,1,1,1,193.083333333333,34
"1369",32,"lobster",82,31,1,2,0,193.083333333333,35
"1370",32,"slug",119,31,2,1,1,193.083333333333,36
"1371",12,"kitten",448,1,1,1,1,212.75,1
"1372",12,"tick",122,2,1,1,1,212.75,2
"1373",12,"aardvark",86,3,1,1,1,212.75,3
"1374",12,"dolphin",177,4,1,1,1,212.75,4
"1375",12,"crane",98,5,1,1,1,212.75,5
"1376",12,"elk",131,6,1,1,1,212.75,6
"1377",12,"hare",113,7,1,1,1,212.75,7
"1378",12,"lizard",104,8,1,1,1,212.75,8
"1379",12,"fish",109,9,1,1,1,212.75,9
"1380",12,"cub",118,10,1,1,1,212.75,10
"1381",12,"coral",110,11,1,1,1,212.75,11
"1382",12,"wolf",166,12,1,1,1,212.75,12
"1383",12,"penguin",115,13,1,1,1,212.75,13
"1384",12,"cattle",136,14,1,1,1,212.75,14
"1385",12,"rooster",104,15,1,1,1,212.75,15
"1386",12,"panther",154,16,1,1,1,212.75,16
"1387",12,"octopus",95,17,1,1,1,212.75,17
"1388",12,"pony",97,18,1,1,1,212.75,18
"1389",12,"puppy",163,19,1,1,1,212.75,19
"1390",12,"hornet",68,20,1,2,0,212.75,20
"1391",12,"ant",131,20,2,1,1,212.75,21
"1392",12,"skunk",1097,21,1,1,1,212.75,22
"1393",12,"ox",239,22,1,2,0,212.75,23
"1394",12,"horse",328,22,2,1,1,212.75,24
"1395",12,"tiger",135,23,1,2,0,212.75,25
"1396",12,"bull",196,23,2,1,1,212.75,26
"1397",12,"eagle",686,24,1,2,0,212.75,27
"1398",12,"bluejay",148,24,2,1,1,212.75,28
"1399",12,"hog",97,25,1,1,1,212.75,29
"1400",12,"grasshopper",112,26,1,1,1,212.75,30
"1401",12,"mongoose",781,27,1,1,1,212.75,31
"1402",12,"snail",224,28,1,2,0,212.75,32
"1403",12,"frog",124,28,2,1,1,212.75,33
"1404",12,"spider",268,29,1,1,1,212.75,34
"1405",12,"bug",191,30,1,2,0,212.75,35
"1406",12,"bee",188,30,2,1,1,212.75,36
"1407",69,"grasshopper",294,1,1,1,1,122.027777777778,1
"1408",69,"penguin",148,2,1,1,1,122.027777777778,2
"1409",69,"bunny",99,3,1,1,1,122.027777777778,3
"1410",69,"antelope",112,4,1,1,1,122.027777777778,4
"1411",69,"mink",135,5,1,1,1,122.027777777778,5
"1412",69,"horse",97,6,1,2,0,122.027777777778,6
"1413",69,"hen",107,6,2,1,1,122.027777777778,7
"1414",69,"bug",124,7,1,1,1,122.027777777778,8
"1415",69,"kitten",109,8,1,1,1,122.027777777778,9
"1416",69,"walrus",108,9,1,1,1,122.027777777778,10
"1417",69,"tuna",112,10,1,1,1,122.027777777778,11
"1418",69,"crane",111,11,1,1,1,122.027777777778,12
"1419",69,"cardinal",107,12,1,1,1,122.027777777778,13
"1420",69,"panther",127,13,1,1,1,122.027777777778,14
"1421",69,"fish",111,14,1,1,1,122.027777777778,15
"1422",69,"bunny",125,15,1,1,1,122.027777777778,16
"1423",69,"calf",88,16,1,1,1,122.027777777778,17
"1424",69,"pike",95,17,1,1,1,122.027777777778,18
"1425",69,"colt",118,18,1,1,1,122.027777777778,19
"1426",69,"bird",122,19,1,1,1,122.027777777778,20
"1427",69,"dolphin",145,20,1,1,1,122.027777777778,21
"1428",69,"kangaroo",93,21,1,1,1,122.027777777778,22
"1429",69,"pony",104,22,1,1,1,122.027777777778,23
"1430",69,"cub",111,23,1,1,1,122.027777777778,24
"1431",69,"eagle",130,24,1,2,0,122.027777777778,25
"1432",69,"duck",117,24,2,1,1,122.027777777778,26
"1433",69,"moth",109,25,1,1,1,122.027777777778,27
"1434",69,"chick",126,26,1,1,1,122.027777777778,28
"1435",69,"quail",138,27,1,1,1,122.027777777778,29
"1436",69,"unicorn",103,28,1,1,1,122.027777777778,30
"1437",69,"owl",131,29,1,1,1,122.027777777778,31
"1438",69,"reindeer",119,30,1,1,1,122.027777777778,32
"1439",69,"goose",121,31,1,1,1,122.027777777778,33
"1440",69,"dinosaur",121,32,1,2,0,122.027777777778,34
"1441",69,"frog",137,32,2,1,1,122.027777777778,35
"1442",69,"elephant",139,33,1,1,1,122.027777777778,36
"1443",42,"beaver",417,1,1,2,0,293.888888888889,1
"1444",42,"deer",131,1,2,1,1,293.888888888889,2
"1445",42,"bird",124,2,1,1,1,293.888888888889,3
"1446",42,"gorilla",111,3,1,1,1,293.888888888889,4
"1447",42,"oyster",171,4,1,1,1,293.888888888889,5
"1448",42,"canary",203,5,1,2,0,293.888888888889,6
"1449",42,"crow",181,5,2,1,1,293.888888888889,7
"1450",42,"cobra",132,6,1,1,1,293.888888888889,8
"1451",42,"goat",111,7,1,1,1,293.888888888889,9
"1452",42,"mouse",327,8,1,1,1,293.888888888889,10
"1453",42,"octopus",1204,9,1,1,1,293.888888888889,11
"1454",42,"grasshopper",287,10,1,1,1,293.888888888889,12
"1455",42,"ox",181,11,1,1,1,293.888888888889,13
"1456",42,"elephant",153,12,1,1,1,293.888888888889,14
"1457",42,"horse",238,13,1,1,1,293.888888888889,15
"1458",42,"tiger",857,14,1,1,1,293.888888888889,16
"1459",42,"tuna",1787,15,1,1,1,293.888888888889,17
"1460",42,"calf",1314,16,1,1,1,293.888888888889,18
"1461",42,"insect",170,17,1,1,1,293.888888888889,19
"1462",42,"squirrel",138,18,1,1,1,293.888888888889,20
"1463",42,"hen",144,19,1,1,1,293.888888888889,21
"1464",42,"leopard",133,20,1,1,1,293.888888888889,22
"1465",42,"lizard",138,21,1,1,1,293.888888888889,23
"1466",42,"hare",145,22,1,1,1,293.888888888889,24
"1467",42,"mule",135,23,1,1,1,293.888888888889,25
"1468",42,"antelope",141,24,1,1,1,293.888888888889,26
"1469",42,"bull",119,25,1,1,1,293.888888888889,27
"1470",42,"quail",129,26,1,2,0,293.888888888889,28
"1471",42,"eagle",161,26,2,1,1,293.888888888889,29
