"sid","entry","irt","fpatchnum","fpatchitem","fitemsfromend","flastitem","meanirt","catitem"
"1001",61,"parrot",90,4,1,2,0,154.368421052632,5
"1002",61,"bird",130,4,2,1,1,154.368421052632,6
"1003",61,"camel",151,5,1,1,1,154.368421052632,7
"1004",61,"bass",487,6,1,1,1,154.368421052632,8
"1005",61,"sheep",91,7,1,2,0,154.368421052632,9
"1006",61,"lamb",123,7,2,1,1,154.368421052632,10
"1007",61,"deer",140,8,1,2,0,154.368421052632,11
"1008",61,"doe",107,8,2,1,1,154.368421052632,12
"1009",61,"barracuda",137,9,1,2,0,154.368421052632,13
"1010",61,"fish",186,9,2,1,1,154.368421052632,14
"1011",61,"spider",96,10,1,1,1,154.368421052632,15
"1012",61,"insect",171,11,1,3,0,154.368421052632,16
"1013",61,"bug",211,11,2,2,0,154.368421052632,17
"1014",61,"fly",154,11,3,1,1,154.368421052632,18
"1015",61,"coyote",168,12,1,2,0,154.368421052632,19
"1016",61,"dog",91,12,2,1,1,154.368421052632,20
"1017",61,"dog",91,13,1,3,0,154.368421052632,21
"1018",61,"cat",143,13,2,2,0,154.368421052632,22
"1019",61,"parrot",162,13,3,1,1,154.368421052632,23
"1020",61,"parrot",162,14,1,2,0,154.368421052632,24
"1021",61,"bird",158,14,2,1,1,154.368421052632,25
"1022",61,"camel",162,15,1,1,1,154.368421052632,26
"1023",61,"frog",390,16,1,3,0,154.368421052632,27
"1024",61,"snake",104,16,2,2,0,154.368421052632,28
"1025",61,"reptile",135,16,3,1,1,154.368421052632,29
"1026",61,"mammal",144,17,1,1,1,154.368421052632,30
"1027",61,"kiwi",200,18,1,3,0,154.368421052632,31
"1028",61,"bird",141,18,2,2,0,154.368421052632,32
"1029",61,"dove",133,18,3,1,1,154.368421052632,33
"1030",61,"fly",101,19,1,3,0,154.368421052632,34
"1031",61,"grasshopper",129,19,2,2,0,154.368421052632,35
"1032",61,"bug",129,19,3,1,1,154.368421052632,36
"1033",61,"owl",157,20,1,1,1,154.368421052632,37
"1034",61,"dinosaur",133,21,1,1,1,154.368421052632,38
"1035",93,"dog",88,1,1,2,0,205.567567567568,1
"1036",93,"cat",208,1,2,1,1,205.567567567568,2
"1037",93,"tiger",168,2,1,2,0,205.567567567568,3
"1038",93,"giraffe",133,2,2,1,1,205.567567567568,4
"1039",93,"squid",368,3,1,1,1,205.567567567568,5
"1040",93,"rat",119,4,1,1,1,205.567567567568,6
"1041",93,"chick",203,5,1,2,0,205.567567567568,7
"1042",93,"chicken",160,5,2,1,1,205.567567567568,8
"1043",93,"walrus",136,6,1,2,0,205.567567567568,9
"1044",93,"seal",171,6,2,1,1,205.567567567568,10
"1045",93,"snake",193,7,1,1,1,205.567567567568,11
"1046",93,"canary",126,8,1,2,0,205.567567567568,12
"1047",93,"bird",128,8,2,1,1,205.567567567568,13
"1048",93,"fly",166,9,1,2,0,205.567567567568,14
"1049",93,"bug",178,9,2,1,1,205.567567567568,15
"1050",93,"rabbit",183,10,1,2,0,205.567567567568,16
"1051",93,"bear",148,10,2,1,1,205.567567567568,17
"1052",93,"doe",157,11,1,2,0,205.567567567568,18
"1053",93,"deer",91,11,2,1,1,205.567567567568,19
"1054",93,"dog",274,12,1,2,0,205.567567567568,20
"1055",93,"cat",204,12,2,1,1,205.567567567568,21
"1056",93,"cat",204,13,1,2,0,205.567567567568,22
"1057",93,"tiger",173,13,2,1,1,205.567567567568,23
"1058",93,"stallion",277,14,1,2,0,205.567567567568,24
"1059",93,"horse",121,14,2,1,1,205.567567567568,25
"1060",93,"reindeer",132,15,1,1,1,205.567567567568,26
"1061",93,"reptile",102,16,1,3,0,205.567567567568,27
"1062",93,"lizard",156,16,2,2,0,205.567567567568,28
"1063",93,"snake",185,16,3,1,1,205.567567567568,29
"1064",93,"bird",253,17,1,1,1,205.567567567568,30
"1065",93,"slug",155,18,1,1,1,205.567567567568,31
"1066",93,"dog",378,19,1,1,1,205.567567567568,32
"1067",93,"toad",589,20,1,3,0,205.567567567568,33
"1068",93,"frog",118,20,2,2,0,205.567567567568,34
"1069",93,"turtle",155,20,3,1,1,205.567567567568,35
"1070",93,"butterfly",226,21,1,1,1,205.567567567568,36
"1071",93,"raccoon",780,22,1,1,1,205.567567567568,37
"1072",78,"dog",92,1,1,2,0,149.315789473684,1
"1073",78,"cat",156,1,2,1,1,149.315789473684,2
"1074",78,"camel",161,2,1,2,0,149.315789473684,3
"1075",78,"elephant",263,2,2,1,1,149.315789473684,4
"1076",78,"mouse",111,3,1,1,1,149.315789473684,5
"1077",78,"stallion",160,4,1,3,0,149.315789473684,6
"1078",78,"horse",121,4,2,2,0,149.315789473684,7
"1079",78,"pony",169,4,3,1,1,149.315789473684,8
"1080",78,"hare",126,5,1,3,0,149.315789473684,9
"1081",78,"rabbit",127,5,2,2,0,149.315789473684,10
"1082",78,"bunny",143,5,3,1,1,149.315789473684,11
"1083",78,"insect",210,6,1,1,1,149.315789473684,12
"1084",78,"colt",76,7,1,1,1,149.315789473684,13
"1085",78,"swan",94,8,1,3,0,149.315789473684,14
"1086",78,"frog",110,8,2,2,0,149.315789473684,15
"1087",78,"toad",110,8,3,1,1,149.315789473684,16
"1088",78,"mammal",178,9,1,1,1,149.315789473684,17
"1089",78,"cub",76,10,1,2,0,149.315789473684,18
"1090",78,"bear",88,10,2,1,1,149.315789473684,19
"1091",78,"slug",200,11,1,1,1,149.315789473684,20
"1092",78,"bird",209,12,1,1,1,149.315789473684,21
"1093",78,"unicorn",116,13,1,3,0,149.315789473684,22
"1094",78,"horse",182,13,2,2,0,149.315789473684,23
"1095",78,"pony",173,13,3,1,1,149.315789473684,24
"1096",78,"horse",182,14,1,3,0,149.315789473684,25
"1097",78,"pony",173,14,2,2,0,149.315789473684,26
"1098",78,"rooster",151,14,3,1,1,149.315789473684,27
"1099",78,"bug",246,15,1,3,0,149.315789473684,28
"1100",78,"insect",129,15,2,2,0,149.315789473684,29
"1101",78,"mosquito",121,15,3,1,1,149.315789473684,30
"1102",78,"cardinal",160,16,1,1,1,149.315789473684,31
"1103",78,"calf",190,17,1,2,0,149.315789473684,32
"1104",78,"cow",163,17,2,1,1,149.315789473684,33
"1105",78,"bat",194,18,1,1,1,149.315789473684,34
"1106",78,"chick",96,19,1,2,0,149.315789473684,35
"1107",78,"snake",176,19,2,1,1,149.315789473684,36
"1108",78,"ant",139,20,1,1,1,149.315789473684,37
"1109",78,"canary",103,21,1,1,1,149.315789473684,38
"1110",22,"dog",93,1,1,2,0,167.621621621622,1
"1111",22,"cat",151,1,2,1,1,167.621621621622,2
"1112",22,"mouse",155,2,1,3,0,167.621621621622,3
"1113",22,"pelican",153,2,2,2,0,167.621621621622,4
"1114",22,"bird",184,2,3,1,1,167.621621621622,5
"1115",22,"fly",175,3,1,3,0,167.621621621622,6
"1116",22,"bug",171,3,2,2,0,167.621621621622,7
"1117",22,"insect",153,3,3,1,1,167.621621621622,8
"1118",22,"leopard",468,4,1,3,0,167.621621621622,9
"1119",22,"tiger",136,4,2,2,0,167.621621621622,10
"1120",22,"cat",136,4,3,1,1,167.621621621622,11
"1121",22,"porcupine",207,5,1,1,1,167.621621621622,12
"1122",22,"reptile",90,6,1,2,0,167.621621621622,13
"1123",22,"snake",134,6,2,1,1,167.621621621622,14
"1124",22,"grasshopper",191,7,1,1,1,167.621621621622,15
"1125",22,"canary",157,8,1,2,0,167.621621621622,16
"1126",22,"bird",134,8,2,1,1,167.621621621622,17
"1127",22,"monkey",174,9,1,1,1,167.621621621622,18
"1128",22,"ox",270,10,1,1,1,167.621621621622,19
"1129",22,"fish",92,11,1,2,0,167.621621621622,20
"1130",22,"shark",106,11,2,1,1,167.621621621622,21
"1131",22,"rooster",98,12,1,3,0,167.621621621622,22
"1132",22,"chicken",99,12,2,2,0,167.621621621622,23
"1133",22,"hen",144,12,3,1,1,167.621621621622,24
"1134",22,"kitten",105,13,1,2,0,167.621621621622,25
"1135",22,"cat",131,13,2,1,1,167.621621621622,26
"1136",22,"mouse",143,14,1,2,0,167.621621621622,27
"1137",22,"swan",153,14,2,1,1,167.621621621622,28
"1138",22,"swan",153,15,1,2,0,167.621621621622,29
"1139",22,"fish",132,15,2,1,1,167.621621621622,30
"1140",22,"seagull",184,16,1,2,0,167.621621621622,31
"1141",22,"bird",191,16,2,1,1,167.621621621622,32
"1142",22,"doe",430,17,1,2,0,167.621621621622,33
"1143",22,"deer",220,17,2,1,1,167.621621621622,34
"1144",22,"tiger",208,18,1,2,0,167.621621621622,35
"1145",22,"lion",115,18,2,1,1,167.621621621622,36
"1146",22,"tick",166,19,1,1,1,167.621621621622,37
"1147",124,"dog",92,1,1,2,0,244.486486486486,1
"1148",124,"cat",154,1,2,1,1,244.486486486486,2
"1149",124,"ant",162,2,1,3,0,244.486486486486,3
"1150",124,"bug",93,2,2,2,0,244.486486486486,4
"1151",124,"insect",116,2,3,1,1,244.486486486486,5
"1152",124,"donkey",377,3,1,1,1,244.486486486486,6
"1153",124,"barracuda",268,4,1,3,0,244.486486486486,7
"1154",124,"fish",219,4,2,2,0,244.486486486486,8
"1155",124,"bass",179,4,3,1,1,244.486486486486,9
"1156",124,"fox",181,5,1,2,0,244.486486486486,10
"1157",124,"bison",148,5,2,1,1,244.486486486486,11
"1158",124,"bison",148,6,1,2,0,244.486486486486,12
"1159",124,"buffalo",150,6,2,1,1,244.486486486486,13
"1160",124,"mammal",377,7,1,1,1,244.486486486486,14
"1161",124,"horse",531,8,1,1,1,244.486486486486,15
"1162",124,"shark",2308,9,1,3,0,244.486486486486,16
"1163",124,"fish",237,9,2,2,0,244.486486486486,17
"1164",124,"trout",218,9,3,1,1,244.486486486486,18
"1165",124,"canary",138,10,1,2,0,244.486486486486,19
"1166",124,"bird",142,10,2,1,1,244.486486486486,20
"1167",124,"crane",304,11,1,1,1,244.486486486486,21
"1168",124,"rat",133,12,1,1,1,244.486486486486,22
"1169",124,"unicorn",131,13,1,1,1,244.486486486486,23
"1170",124,"dog",144,14,1,2,0,244.486486486486,24
"1171",124,"cat",132,14,2,1,1,244.486486486486,25
"1172",124,"ant",126,15,1,3,0,244.486486486486,26
"1173",124,"bug",105,15,2,2,0,244.486486486486,27
"1174",124,"insect",119,15,3,1,1,244.486486486486,28
"1175",124,"octopus",295,16,1,3,0,244.486486486486,29
"1176",124,"clam",123,16,2,2,0,244.486486486486,30
"1177",124,"oyster",102,16,3,1,1,244.486486486486,31
"1178",124,"mammal",302,17,1,1,1,244.486486486486,32
"1179",124,"parrot",140,18,1,2,0,244.486486486486,33
"1180",124,"bird",152,18,2,1,1,244.486486486486,34
"1181",124,"fly",205,19,1,3,0,244.486486486486,35
"1182",124,"mosquito",154,19,2,2,0,244.486486486486,36
"1183",124,"bug",141,19,3,1,1,244.486486486486,37
"1184",2,"dog",88,1,1,2,0,163.054054054054,1
"1185",2,"cat",195,1,2,1,1,163.054054054054,2
"1186",2,"squid",196,2,1,2,0,163.054054054054,3
"1187",2,"penguin",136,2,2,1,1,163.054054054054,4
"1188",2,"penguin",136,3,1,2,0,163.054054054054,5
"1189",2,"bird",171,3,2,1,1,163.054054054054,6
"1190",2,"sheep",177,4,1,1,1,163.054054054054,7
"1191",2,"worm",113,5,1,1,1,163.054054054054,8
"1192",2,"walrus",121,6,1,1,1,163.054054054054,9
"1193",2,"tiger",148,7,1,1,1,163.054054054054,10
"1194",2,"buck",111,8,1,1,1,163.054054054054,11
"1195",2,"beaver",221,9,1,1,1,163.054054054054,12
"1196",2,"lamb",163,10,1,1,1,163.054054054054,13
"1197",2,"camel",160,11,1,1,1,163.054054054054,14
"1198",2,"dog",142,12,1,2,0,163.054054054054,15
"1199",2,"cat",195,12,2,1,1,163.054054054054,16
"1200",2,"squid",183,13,1,1,1,163.054054054054,17
"1201",2,"tortoise",165,14,1,2,0,163.054054054054,18
"1202",2,"turtle",102,14,2,1,1,163.054054054054,19
"1203",2,"bug",188,15,1,1,1,163.054054054054,20
"1204",2,"gazelle",149,16,1,1,1,163.054054054054,21
"1205",2,"kitten",167,17,1,2,0,163.054054054054,22
"1206",2,"cat",95,17,2,1,1,163.054054054054,23
"1207",2,"ram",116,18,1,3,0,163.054054054054,24
"1208",2,"sheep",87,18,2,2,0,163.054054054054,25
"1209",2,"lamb",105,18,3,1,1,163.054054054054,26
"1210",2,"tiger",149,19,1,2,0,163.054054054054,27
"1211",2,"camel",174,19,2,1,1,163.054054054054,28
"1212",2,"grizzly",448,20,1,2,0,163.054054054054,29
"1213",2,"bear",130,20,2,1,1,163.054054054054,30
"1214",2,"kitten",167,21,1,2,0,163.054054054054,31
"1215",2,"cat",145,21,2,1,1,163.054054054054,32
"1216",2,"quail",189,22,1,2,0,163.054054054054,33
"1217",2,"bird",144,22,2,1,1,163.054054054054,34
"1218",2,"chipmunk",174,23,1,2,0,163.054054054054,35
"1219",2,"squirrel",144,23,2,1,1,163.054054054054,36
"1220",2,"worm",339,24,1,1,1,163.054054054054,37
"1221",79,"dog",90,1,1,2,0,767.375,1
"1222",79,"cat",225,1,2,1,1,767.375,2
"1223",79,"mouse",176,2,1,1,1,767.375,3
"1224",79,"stallion",199,3,1,2,0,767.375,4
"1225",79,"horse",96,3,2,1,1,767.375,5
"1226",79,"seagull",109,4,1,2,0,767.375,6
"1227",79,"bird",89,4,2,1,1,767.375,7
"1228",79,"colt",116,5,1,1,1,767.375,8
"1229",79,"crow",135,6,1,2,0,767.375,9
"1230",79,"dove",151,6,2,1,1,767.375,10
"1231",79,"lion",159,7,1,1,1,767.375,11
"1232",79,"ant",121,8,1,1,1,767.375,12
"1233",79,"cat",253,9,1,2,0,767.375,13
"1234",79,"dog",222,9,2,1,1,767.375,14
"1235",79,"bluejay",222,10,1,1,1,767.375,15
"1236",79,"shark",140,11,1,1,1,767.375,16
"1237",79,"ant",1649,12,1,1,1,767.375,17
"1238",79,"mule",492,13,1,1,1,767.375,18
"1239",79,"rabbit",678,14,1,1,1,767.375,19
"1240",79,"squid",2764,15,1,1,1,767.375,20
"1241",79,"quail",1615,16,1,2,0,767.375,21
"1242",79,"chicken",1452,16,2,1,1,767.375,22
"1243",79,"dog",578,17,1,2,0,767.375,23
"1244",79,"rabbit",6686,17,2,1,1,767.375,24
"1245",75,"dog",89,1,1,2,0,163.923076923077,1
"1246",75,"cat",145,1,2,1,1,163.923076923077,2
"1247",75,"oyster",133,2,1,3,0,163.923076923077,3
"1248",75,"clam",137,2,2,2,0,163.923076923077,4
"1249",75,"goose",198,2,3,1,1,163.923076923077,5
"1250",75,"caterpillar",76,3,1,1,1,163.923076923077,6
"1251",75,"cougar",202,4,1,2,0,163.923076923077,7
"1252",75,"beaver",145,4,2,1,1,163.923076923077,8
"1253",75,"beaver",145,5,1,3,0,163.923076923077,9
"1254",75,"snail",143,5,2,2,0,163.923076923077,10
"1255",75,"slug",170,5,3,1,1,163.923076923077,11
"1256",75,"bull",154,6,1,1,1,163.923076923077,12
"1257",75,"cow",167,7,1,1,1,163.923076923077,13
"1258",75,"ewe",197,8,1,1,1,163.923076923077,14
"1259",75,"fish",113,9,1,1,1,163.923076923077,15
"1260",75,"fox",173,10,1,2,0,163.923076923077,16
"1261",75,"dog",269,10,2,1,1,163.923076923077,17
"1262",75,"dog",269,11,1,2,0,163.923076923077,18
"1263",75,"cat",149,11,2,1,1,163.923076923077,19
"1264",75,"mouse",168,12,1,1,1,163.923076923077,20
"1265",75,"snail",161,13,1,2,0,163.923076923077,21
"1266",75,"slug",150,13,2,1,1,163.923076923077,22
"1267",75,"crocodile",182,14,1,2,0,163.923076923077,23
"1268",75,"alligator",125,14,2,1,1,163.923076923077,24
"1269",75,"horse",384,15,1,1,1,163.923076923077,25
"1270",75,"hare",173,16,1,2,0,163.923076923077,26
"1271",75,"rabbit",140,16,2,1,1,163.923076923077,27
"1272",75,"rabbit",140,17,1,4,0,163.923076923077,28
"1273",75,"puppy",191,17,2,3,0,163.923076923077,29
"1274",75,"dog",109,17,3,2,0,163.923076923077,30
"1275",75,"cat",119,17,4,1,1,163.923076923077,31
"1276",75,"fish",156,18,1,2,0,163.923076923077,32
"1277",75,"oyster",179,18,2,1,1,163.923076923077,33
"1278",75,"bat",106,19,1,1,1,163.923076923077,34
"1279",75,"fly",116,20,1,1,1,163.923076923077,35
"1280",75,"hawk",137,21,1,1,1,163.923076923077,36
"1281",75,"dog",300,22,1,2,0,163.923076923077,37
"1282",75,"cat",143,22,2,1,1,163.923076923077,38
"1283",75,"mouse",140,23,1,1,1,163.923076923077,39
"1284",84,"dog",91,1,1,2,0,154.473684210526,1
"1285",84,"cat",188,1,2,1,1,154.473684210526,2
"1286",84,"gazelle",217,2,1,1,1,154.473684210526,3
"1287",84,"bass",110,3,1,2,0,154.473684210526,4
"1288",84,"fish",130,3,2,1,1,154.473684210526,5
"1289",84,"gull",206,4,1,3,0,154.473684210526,6
"1290",84,"bird",93,4,2,2,0,154.473684210526,7
"1291",84,"swan",170,4,3,1,1,154.473684210526,8
"1292",84,"swan",170,5,1,2,0,154.473684210526,9
"1293",84,"otter",137,5,2,1,1,154.473684210526,10
"1294",84,"dinosaur",187,6,1,1,1,154.473684210526,11
"1295",84,"cougar",137,7,1,1,1,154.473684210526,12
"1296",84,"puppy",121,8,1,1,1,154.473684210526,13
"1297",84,"bee",79,9,1,2,0,154.473684210526,14
"1298",84,"insect",102,9,2,1,1,154.473684210526,15
"1299",84,"calf",132,10,1,2,0,154.473684210526,16
"1300",84,"cow",130,10,2,1,1,154.473684210526,17
"1301",84,"dolphin",172,11,1,1,1,154.473684210526,18
"1302",84,"tuna",117,12,1,2,0,154.473684210526,19
"1303",84,"fish",122,12,2,1,1,154.473684210526,20
"1304",84,"fish",122,13,1,3,0,154.473684210526,21
"1305",84,"crab",170,13,2,2,0,154.473684210526,22
"1306",84,"lobster",134,13,3,1,1,154.473684210526,23
"1307",84,"mongoose",208,14,1,1,1,154.473684210526,24
"1308",84,"bear",75,15,1,1,1,154.473684210526,25
"1309",84,"bird",103,16,1,2,0,154.473684210526,26
"1310",84,"pelican",394,16,2,1,1,154.473684210526,27
"1311",84,"lion",148,17,1,2,0,154.473684210526,28
"1312",84,"tiger",133,17,2,1,1,154.473684210526,29
"1313",84,"mole",185,18,1,1,1,154.473684210526,30
"1314",84,"cricket",193,19,1,1,1,154.473684210526,31
"1315",84,"kangaroo",95,20,1,1,1,154.473684210526,32
"1316",84,"shark",191,21,1,4,0,154.473684210526,33
"1317",84,"fish",181,21,2,3,0,154.473684210526,34
"1318",84,"oyster",175,21,3,2,0,154.473684210526,35
"1319",84,"clam",109,21,4,1,1,154.473684210526,36
"1320",84,"giraffe",149,22,1,1,1,154.473684210526,37
"1321",84,"rabbit",294,23,1,1,1,154.473684210526,38
"1322",115,"dog",86,1,1,2,0,158.861111111111,1
"1323",115,"cat",213,1,2,1,1,158.861111111111,2
"1324",115,"colt",170,2,1,2,0,158.861111111111,3
"1325",115,"horse",136,2,2,1,1,158.861111111111,4
"1326",115,"panther",187,3,1,1,1,158.861111111111,5
"1327",115,"bison",318,4,1,2,0,158.861111111111,6
"1328",115,"buffalo",134,4,2,1,1,158.861111111111,7
"1329",115,"ape",173,5,1,1,1,158.861111111111,8
"1330",115,"mosquito",129,6,1,4,0,158.861111111111,9
"1331",115,"bug",146,6,2,3,0,158.861111111111,10
"1332",115,"insect",133,6,3,2,0,158.861111111111,11
"1333",115,"beetle",146,6,4,1,1,158.861111111111,12
"1334",115,"bird",144,7,1,1,1,158.861111111111,13
"1335",115,"reindeer",123,8,1,1,1,158.861111111111,14
"1336",115,"camel",146,9,1,2,0,158.861111111111,15
"1337",115,"antelope",108,9,2,1,1,158.861111111111,16
"1338",115,"bull",93,10,1,1,1,158.861111111111,17
"1339",115,"cow",109,11,1,2,0,158.861111111111,18
"1340",115,"calf",143,11,2,1,1,158.861111111111,19
"1341",115,"porpoise",165,12,1,2,0,158.861111111111,20
"1342",115,"fish",144,12,2,1,1,158.861111111111,21
"1343",115,"ape",152,13,1,2,0,158.861111111111,22
"1344",115,"monkey",116,13,2,1,1,158.861111111111,23
"1345",115,"bat",136,14,1,1,1,158.861111111111,24
"1346",115,"elk",139,15,1,1,1,158.861111111111,25
"1347",115,"dog",228,16,1,2,0,158.861111111111,26
"1348",115,"cat",218,16,2,1,1,158.861111111111,27
"1349",115,"colt",272,17,1,2,0,158.861111111111,28
"1350",115,"horse",148,17,2,1,1,158.861111111111,29
"1351",115,"panther",190,18,1,1,1,158.861111111111,30
"1352",115,"possum",222,19,1,1,1,158.861111111111,31
"1353",115,"robin",106,20,1,2,0,158.861111111111,32
"1354",115,"bird",101,20,2,1,1,158.861111111111,33
"1355",115,"fly",166,21,1,3,0,158.861111111111,34
"1356",115,"bug",196,21,2,2,0,158.861111111111,35
"1357",115,"insect",183,21,3,1,1,158.861111111111,36
"1358",49,"dog",89,1,1,3,0,160.27027027027,1
"1359",49,"cat",186,1,2,2,0,160.27027027027,2
"1360",49,"kitten",166,1,3,1,1,160.27027027027,3
"1361",49,"turtle",170,2,1,1,1,160.27027027027,4
"1362",49,"bull",129,3,1,1,1,160.27027027027,5
"1363",49,"pig",122,4,1,2,0,160.27027027027,6
"1364",49,"hog",201,4,2,1,1,160.27027027027,7
"1365",49,"cub",192,5,1,1,1,160.27027027027,8
"1366",49,"horse",106,6,1,1,1,160.27027027027,9
"1367",49,"rabbit",140,7,1,1,1,160.27027027027,10
"1368",49,"anteater",128,8,1,1,1,160.27027027027,11
"1369",49,"ant",92,9,1,2,0,160.27027027027,12
"1370",49,"bug",205,9,2,1,1,160.27027027027,13
"1371",49,"duck",107,10,1,1,1,160.27027027027,14
"1372",49,"tuna",141,11,1,2,0,160.27027027027,15
"1373",49,"fish",120,11,2,1,1,160.27027027027,16
"1374",49,"fish",120,12,1,3,0,160.27027027027,17
"1375",49,"oyster",169,12,2,2,0,160.27027027027,18
"1376",49,"clam",166,12,3,1,1,160.27027027027,19
"1377",49,"robin",255,13,1,2,0,160.27027027027,20
"1378",49,"bird",171,13,2,1,1,160.27027027027,21
"1379",49,"bison",121,14,1,2,0,160.27027027027,22
"1380",49,"buffalo",126,14,2,1,1,160.27027027027,23
"1381",49,"mink",159,15,1,1,1,160.27027027027,24
"1382",49,"dog",345,16,1,1,1,160.27027027027,25
"1383",49,"snail",183,17,1,2,0,160.27027027027,26
"1384",49,"slug",166,17,2,1,1,160.27027027027,27
"1385",49,"worm",155,18,1,1,1,160.27027027027,28
"1386",49,"porcupine",178,19,1,1,1,160.27027027027,29
"1387",49,"lizard",116,20,1,1,1,160.27027027027,30
"1388",49,"hen",150,21,1,1,1,160.27027027027,31
"1389",49,"panther",105,22,1,2,0,160.27027027027,32
"1390",49,"cat",84,22,2,1,1,160.27027027027,33
"1391",49,"pig",224,23,1,2,0,160.27027027027,34
"1392",49,"hog",189,23,2,1,1,160.27027027027,35
"1393",49,"coyote",287,24,1,2,0,160.27027027027,36
"1394",49,"wolf",167,24,2,1,1,160.27027027027,37
"1395",83,"dog",88,1,1,2,0,170.27027027027,1
"1396",83,"cat",213,1,2,1,1,170.27027027027,2
"1397",83,"lizard",171,2,1,2,0,170.27027027027,3
"1398",83,"frog",157,2,2,1,1,170.27027027027,4
"1399",83,"frog",157,3,1,2,0,170.27027027027,5
"1400",83,"squid",171,3,2,1,1,170.27027027027,6
"1401",83,"shrimp",148,4,1,2,0,170.27027027027,7
"1402",83,"fish",140,4,2,1,1,170.27027027027,8
"1403",83,"wasp",296,5,1,4,0,170.27027027027,9
"1404",83,"bee",133,5,2,3,0,170.27027027027,10
"1405",83,"insect",129,5,3,2,0,170.27027027027,11
"1406",83,"bug",175,5,4,1,1,170.27027027027,12
"1407",83,"donkey",194,6,1,4,0,170.27027027027,13
"1408",83,"horse",117,6,2,3,0,170.27027027027,14
"1409",83,"cow",145,6,3,2,0,170.27027027027,15
"1410",83,"calf",152,6,4,1,1,170.27027027027,16
"1411",83,"dog",341,7,1,3,0,170.27027027027,17
"1412",83,"cat",187,7,2,2,0,170.27027027027,18
"1413",83,"kitten",177,7,3,1,1,170.27027027027,19
"1414",83,"panther",176,8,1,1,1,170.27027027027,20
"1415",83,"stag",181,9,1,1,1,170.27027027027,21
"1416",83,"lizard",134,10,1,1,1,170.27027027027,22
"1417",83,"clam",93,11,1,2,0,170.27027027027,23
"1418",83,"oyster",124,11,2,1,1,170.27027027027,24
"1419",83,"deer",171,12,1,1,1,170.27027027027,25
"1420",83,"dog",247,13,1,1,1,170.27027027027,26
"1421",83,"hare",182,14,1,3,0,170.27027027027,27
"1422",83,"rabbit",138,14,2,2,0,170.27027027027,28
"1423",83,"bunny",177,14,3,1,1,170.27027027027,29
"1424",83,"camel",283,15,1,1,1,170.27027027027,30
"1425",83,"wasp",332,16,1,1,1,170.27027027027,31
"1426",83,"pony",109,17,1,2,0,170.27027027027,32
"1427",83,"horse",142,17,2,1,1,170.27027027027,33
"1428",83,"fish",215,18,1,1,1,170.27027027027,34
"1429",83,"reptile",91,19,1,1,1,170.27027027027,35
"1430",83,"ape",103,20,1,2,0,170.27027027027,36
"1431",83,"monkey",111,20,2,1,1,170.27027027027,37
"1432",65,"dog",93,1,1,2,0,312.194444444444,1
"1433",65,"cat",234,1,2,1,1,312.194444444444,2
"1434",65,"ram",189,2,1,1,1,312.194444444444,3
"1435",65,"human",318,3,1,1,1,312.194444444444,4
"1436",65,"crab",157,4,1,2,0,312.194444444444,5
"1437",65,"lobster",113,4,2,1,1,312.194444444444,6
"1438",65,"reindeer",165,5,1,3,0,312.194444444444,7
"1439",65,"deer",117,5,2,2,0,312.194444444444,8
"1440",65,"doe",199,5,3,1,1,312.194444444444,9
"1441",65,"pony",159,6,1,2,0,312.194444444444,10
"1442",65,"horse",109,6,2,1,1,312.194444444444,11
"1443",65,"hare",143,7,1,3,0,312.194444444444,12
"1444",65,"rabbit",151,7,2,2,0,312.194444444444,13
"1445",65,"bunny",191,7,3,1,1,312.194444444444,14
"1446",65,"otter",154,8,1,1,1,312.194444444444,15
"1447",65,"dog",307,9,1,1,1,312.194444444444,16
"1448",65,"clam",201,10,1,2,0,312.194444444444,17
"1449",65,"oyster",114,10,2,1,1,312.194444444444,18
"1450",65,"leopard",149,11,1,1,1,312.194444444444,19
"1451",65,"chicken",149,12,1,2,0,312.194444444444,20
"1452",65,"bird",135,12,2,1,1,312.194444444444,21
"1453",65,"snake",187,13,1,3,0,312.194444444444,22
"1454",65,"reptile",74,13,2,2,0,312.194444444444,23
"1455",65,"lizard",153,13,3,1,1,312.194444444444,24
"1456",65,"fish",123,14,1,2,0,312.194444444444,25
"1457",65,"shrimp",140,14,2,1,1,312.194444444444,26
"1458",65,"dove",293,15,1,1,1,312.194444444444,27
"1459",65,"alligator",227,16,1,1,1,312.194444444444,28
"1460",65,"flea",289,17,1,1,1,312.194444444444,29
"1461",65,"cat",132,18,1,1,1,312.194444444444,30
"1462",65,"salmon",209,19,1,1,1,312.194444444444,31
"1463",65,"dog",278,20,1,1,1,312.194444444444,32
"1464",65,"owl",342,21,1,2,0,312.194444444444,33
"1465",65,"bird",163,21,2,1,1,312.194444444444,34
"1466",65,"donkey",344,22,1,1,1,312.194444444444,35
"1467",65,"dog",4738,23,1,1,1,312.194444444444,36
"1468",9,"dog",87,1,1,3,0,157.361111111111,1
"1469",9,"cat",193,1,2,2,0,157.361111111111,2
"1470",9,"kitten",156,1,3,1,1,157.361111111111,3
"1471",9,"grizzly",182,2,1,2,0,157.361111111111,4
"1472",9,"bear",151,2,2,1,1,157.361111111111,5
"1473",9,"dinosaur",206,3,1,1,1,157.361111111111,6
"1474",9,"aardvark",316,4,1,1,1,157.361111111111,7
"1475",9,"dog",218,5,1,2,0,157.361111111111,8
